Player_ID,Player_Name,Gender,Age,Country,Team,Position,Sport_Type,Match_ID,Tournament,Match_Date,Opponent_Team,Venue,City,Score,Assists,Goals,Wickets,Minutes_Played,Rating,Match_Fee,Bonus,Sponsorship_Amount,Ticket_Sales,Fan_ID,Ticket_Type,Payment_Mode,Feedback_Score,Coach_Name,Win_Status,Weather
P4751,Sara,Other,40,USA,Team A,Goalkeeper,Football,M56703,World Cup,2022-09-29,Team E,Arena 2,Berlin,29,0.0,4,2,109.0,7.11,4216.84,1358.05,4733.04,1066.87,F91129,VIP,upi,2,Anderson,Win,Cloudy
P4925,Maria,Zemale,42,South Africa,Team A,Defender,Yootball,M40793,World Cup,2022-09-29,Team B,Court 4,New York,3,3.0,1,2,74.0,8.84,2182.24,1926.04,3431.52,5365.52,F98632,Regular,cash,5,Smith,Draw,Rainy
P7157,Priya,Male,44,Germany,Team C,Forward,Football,M19679,World Cup,2022-09-30,Team A,Stadium 1,New York,129,8.0,4,4,119.0,7.56,3980.57,970.66,7264.66,5822.71,F48544,VIP,Online,1,Patel,Draw,Windy
P6880,Amit,Male,32,India,Team A,Goalkeeper,Cricket,M89959,Friendly,2022-09-30,Team C,Stadium 1,Sydney,65,9.0,1,0,20.0,6.41,4363.11,391.21,2350.36,4472.72,F22925,VIP,cash,1,Anderson,Win,Windy
P5135,David,Female,43,Germany,Team B,Batsman,Basketball,M92227,World Cup,2022-09-30,Team D,Ground 3,Delhi,103,,4,4,53.0,7.27,3505.69,1924.26,4708.27,7511.33,F30715,Regular,Online,5,Anderson,Win,Cloudy
P7167,Carlos,Male,21,USA,Team C,Forward,Football,M53804,World Cup,2022-10-01,Team A,Ground 3,Berlin,122,8.0,3,3,98.0,5.72,4219.6,1535.34,6419.3,2338.09,F30858,VVIP,cash,4,Rahul,Win,Cloudy
P5982,Sara,Male,34,South Africa,Team D,Forward,Football,M46143,League,2022-10-01,Team D,Court 4,Sydney,30,2.0,3,4,39.0,9.43,2503.86,581.14,2597.58,124.35,F83583,VVIP,upi,2,Lee,Win,Rainy
P1611,Sara,,44,USA,Team D,Goalkeeper,Tennis,M28328,World Cup,2022-10-02,Team E,Court 4,Berlin,9,9.0,3,0,45.0,6.46,4918.74,1673.13,2107.78,9673.2,F96402,VIP,online,4,Smith,Draw,
P6918,Sara,Male,35,Australia,Team D,Goalkeeper,Basketball,M76166,Championship,2022-10-02,Team E,Stadium 1,New York,55,7.0,2,0,99.0,1.38,4670.64,60.35,5114.88,2555.18,F63202,VVIP,online,3,Lee,Draw,Sunny
P4279,John,Female,19,USA,Team C,Forward,Cricket,M71572,Championship,2022-10-02,Team A,Arena 2,London,84,5.0,1,2,74.0,6.57,3277.5,524.83,6189.71,7737.56,F81799,VIP,cash,5,Anderson,Win,Sunny
P5837,David,Male,37,India,Team E,Forward,Cricket,M42990,Friendly,2022-10-02,Team A,Ground 3,Berlin,148,0.0,2,2,97.0,7.26,3042.07,1858.01,9409.91,7848.33,F34944,Regular,upi,4,Smith,Lose,Sunny
P3302,Carlos,Female,20,UK,Team B,Defender,Cricket,M45193,League,2022-10-02,Team A,Ground 3,Sydney,10,7.0,0,0,12.0,8.83,2399.15,694.23,8287.52,1533.09,F23991,Regular,online,2,Lee,,Sunny
P2880,John,Male,23,Australia,Team E,Batsman,Tennis,M49714,World Cup,2022-10-02,Team A,Court 4,Sydney,126,7.0,1,0,46.0,2.4,3513.44,579.36,4484.6,4764.09,F53379,VVIP,upi,2,Lee,Win,Sunny
P8015,Amit,Female,34,South Africa,Team C,Forward,Football,M99152,Championship,2022-10-02,Team A,Arena 2,Sydney,64,1.0,4,3,2.0,4.05,3278.07,953.5,5960.12,9493.05,F91698,Regular,online,4,Patel,Win,Cloudy
P7266,Liu,Male,42,USA,Team B,Bowler,Yasketball,M77683,Championship,2022-10-03,Team A,Ground 3,New York,19,9.0,1,1,117.0,9.87,1796.63,1183.67,4668.75,2685.04,F47498,VVIP,Online,2,Brown,Win,Rainy
P6321,Mike,Female,26,USA,Team C,Goalkeeper,Cricket,M17955,Championship,2022-10-03,Team A,Court 4,New York,57,7.0,0,0,67.0,5.47,3364.44,364.33,3902.99,6005.93,F44816,Regular,upi,2,Patel,Draw,Sunny
P2137,Priya,Female,31,Brazil,Team A,Batsman,Cricket,M77169,Championship,2022-10-03,Team B,Ground 3,New York,26,,3,4,2.0,8.06,1929.39,707.38,8489.65,1268.79,F81762,Regular,cash,1,Smith,Win,Sunny
P1958,Priya,Male,41,South Africa,Team E,Goalkeeper,Basketball,M63178,Friendly,2022-10-03,Team E,Court 4,Delhi,101,6.0,3,0,63.0,3.2,3367.73,898.68,5318.0,5050.2,F61044,Regular,upi,4,Patel,Lose,Windy
P2338,Sara,Male,27,Australia,Team E,Goalkeeper,Cricket,M48607,League,2022-10-03,Team B,Ground 3,Sydney,99,2.0,2,2,99.0,5.8,3050.89,1603.02,6414.74,4389.7,F31141,VIP,online,5,Anderson,Draw,
P1684,Priya,Female,21,Germany,Team E,Forward,Tennis,M70415,Friendly,2022-10-04,Team D,Ground 3,Sydney,0,5.0,2,1,119.0,9.13,4407.04,1541.17,2833.79,3368.33,F65281,Regular,upi,2,Smith,Zraw,Windy
P8361,Amit,Female,29,Germany,Team B,Bowler,Football,M76418,League,2022-10-04,Team A,Unspecified,New York,112,6.0,2,4,96.0,4.78,3869.15,1692.0,2303.64,9973.69,F34128,Regular,online,1,Anderson,Win,
P2698,Mike,Other,36,UK,Team C,Forward,Basketball,M41993,World Cup,2022-10-04,Team D,Court 4,Delhi,103,0.0,4,2,20.0,2.45,1002.28,291.21,3366.71,6438.55,F98268,Regular,upi,4,Anderson,Draw,Sunny
P2035,Maria,Male,21,Brazil,Team A,Defender,Basketball,M23497,Championship,2022-10-05,Team B,Arena 2,London,102,5.0,4,3,9.0,9.34,676.73,1190.23,9338.62,5578.21,F46625,Regular,Online,2,Lee,Win,Sunny
P1388,Liu,Female,37,USA,Team B,Forward,Football,M27704,World Cup,2022-10-05,Team A,Arena 2,Delhi,98,4.0,3,1,15.0,7.94,1933.34,1566.62,3690.3,1921.13,F97459,VVIP,upi,1,Patel,Draw,Windy
P6014,Carlos,Other,18,INDIA,Team B,Bowler,Cricket,M39421,Friendly,2022-10-05,Team D,Unspecified,Sydney,49,2.0,1,1,115.0,7.02,4882.26,1259.6,8234.34,5804.07,F71099,Regular,cash,1,Patel,Draw,Sunny
P4802,Sara,Other,41,India,Team C,Bowler,Tennis,M71937,World Cup,2022-10-05,Team B,Court 4,New York,90,6.0,1,3,114.0,5.99,3100.42,178.73,8316.91,2221.77,F98286,Regular,online,3,Smith,Lose,Windy
P1643,Amit,Female,38,Australia,Team A,Forward,Tennis,M57173,World Cup,2022-10-05,Team C,Ground 3,New York,102,6.0,2,1,110.0,4.98,627.98,362.44,1158.18,3791.5,F15032,VVIP,cash,2,Patel,,Cloudy
P1599,John,Male,43,India,Team A,Defender,Football,M30681,Championship,2022-10-06,Team E,Court 4,Delhi,23,5.0,0,3,69.0,3.0,1150.38,1437.37,5308.08,5005.97,F87214,VIP,upi,1,Brown,Lose,Windy
P7648,Maria,Female,19,India,Team C,Defender,Cricket,M87408,Championship,2022-10-06,Team D,Stadium 1,Berlin,97,7.0,0,1,28.0,3.24,1637.04,334.24,6190.03,1258.88,F63364,VIP,Online,5,Smith,Lose,Sunny
P7689,Maria,Other,16,Australia,Team C,Defender,Tennis,M43928,World Cup,2022-10-06,Team B,Ground 3,Berlin,107,3.0,1,3,77.0,1.4,1683.38,1879.91,6023.48,5564.81,F33547,VIP,upi,3,Rahul,Draw,Cloudy
P2629,John,Other,38,USA,Team D,Forward,Basketball,M87814,World Cup,2022-10-07,Team B,Ground 3,London,90,0.0,2,4,119.0,8.87,2491.16,1987.11,7953.02,6353.31,F99140,VIP,Online,3,Smith,Draw,Windy
P5738,Priya,Other,35,South Africa,Team B,Forward,Tennis,M12731,Championship,2022-10-08,Team E,Stadium 1,London,105,3.0,2,4,26.0,4.21,1690.77,663.41,9620.59,355.8,F71432,Regular,upi,1,Patel,Win,Rainy
P2093,Amit,Other,18,USA,Team C,Goalkeeper,Football,M41064,Friendly,2022-10-08,Team B,Stadium 1,Sydney,79,5.0,0,2,60.0,2.44,4475.37,132.04,6443.51,5236.29,F75171,VVIP,Online,1,Smith,Win,Rainy
P7260,Mike,Other,36,South Africa,Team E,Goalkeeper,Tennis,M70126,Championship,2022-10-08,Team E,Court 4,New York,137,8.0,1,0,2.0,8.99,3946.35,583.0,7978.63,4314.44,F11285,VVIP,upi,2,Patel,,Sunny
P3269,Priya,,16,India,Team E,Batsman,Basketball,M57669,World Cup,2022-10-08,Team E,Court 4,New York,29,0.0,3,3,12.0,6.56,2028.53,675.1,8612.57,8437.44,F78900,VVIP,online,1,Smith,Lose,Cloudy
P1009,John,Other,15,Germany,Team C,Defender,Basketball,M10114,World Cup,2022-10-09,Team E,Ground 3,Delhi,6,9.0,4,2,2.0,8.74,3729.24,52.4,7793.88,1151.42,F23075,Regular,Online,4,Rahul,Lose,Windy
P1223,Priya,Male,25,UK,Team A,Batsman,Cricket,M93776,Friendly,2022-10-09,Team E,Stadium 1,Delhi,72,1.0,3,2,,6.96,1152.72,1692.47,7027.47,1594.01,F57843,VIP,cash,2,Brown,Win,Cloudy
P8362,Maria,Other,29,India,Team D,Goalkeeper,Football,M59970,Championship,2022-10-09,Team D,Court 4,New York,12,9.0,0,3,31.0,2.27,3347.49,1603.94,9433.64,5531.85,F16256,Regular,online,1,Smith,Lose,
P8352,Sara,Female,37,India,Team B,Forward,Cricket,M11859,Friendly,2022-10-10,Team A,Stadium 1,London,0,5.0,0,4,52.0,4.9,3775.83,548.11,1254.81,8402.3,F13624,VVIP,cash,1,Smith,Lose,Cloudy
P9648,David,Other,17,India,Team E,Goalkeeper,Cricket,M91333,Friendly,2022-10-10,Team A,Ground 3,New York,89,5.0,1,1,32.0,9.89,3784.32,150.46,7965.41,4661.58,F22308,Regular,online,1,Smith,,Windy
P3939,David,Male,37,Brazil,Team B,Bowler,Football,M78992,World Cup,2022-10-10,Team D,Ground 3,Delhi,51,2.0,3,3,,9.38,1215.13,275.98,3220.34,8208.48,F42400,Regular,cash,2,Patel,Lose,Rainy
P8710,Sara,Female,19,Germany,Team A,Bowler,Cricket,M55242,Friendly,2022-10-11,Team A,Arena 2,Berlin,69,,2,1,75.0,3.88,4870.2,382.53,7830.9,7912.88,F54869,Regular,upi,4,Rahul,Draw,Windy
P9314,Amit,Female,35,India,Team D,Defender,Basketball,M35742,Championship,2022-10-11,Team D,Arena 2,Berlin,24,4.0,2,1,85.0,9.72,4308.32,1024.66,7139.31,6171.39,F48352,VIP,upi,2,Rahul,Win,
P7139,Priya,Other,22,India,Team A,Batsman,Tennis,M98813,Friendly,2022-10-11,Team B,Arena 2,Delhi,68,7.0,4,3,47.0,4.15,3098.16,305.86,6127.02,6858.79,F81607,Regular,upi,2,Smith,Lose,Rainy
P9898,David,Female,38,USA,Team B,Batsman,Football,M66800,Friendly,2022-10-11,Team C,Court 4,New York,96,3.0,3,4,37.0,7.22,2171.2,799.33,1991.01,9862.96,F79077,VIP,online,1,Brown,Lose,Rainy
P7147,Mike,Female,34,ZSA,Team A,Bowler,Tennis,M21828,League,2022-10-11,Team B,Unspecified,Sydney,7,0.0,4,0,111.0,5.31,4189.94,205.45,5838.78,1773.43,F98462,VIP,online,3,Rahul,Lose,Rainy
P7494,David,Other,16,India,Team C,Bowler,Cricket,M40988,Championship,2022-10-12,Team E,Arena 2,New York,76,,4,4,,2.61,2163.13,813.62,3122.55,3805.2,F15989,VVIP,cash,4,Smith,,Windy
P3003,Carlos,Female,31,India,Team B,Defender,Tennis,M98078,World Cup,2022-10-12,Team E,Stadium 1,Berlin,85,8.0,3,1,117.0,7.3,4253.01,1632.98,7224.54,1752.62,F89448,VIP,online,2,Patel,Lose,Rainy
P8723,Maria,Other,15,India,Team C,Batsman,Football,M34092,League,2022-10-12,Team B,Ground 3,New York,12,1.0,0,1,11.0,2.52,2784.52,111.45,3711.32,8481.2,F83744,VVIP,online,1,Anderson,Lose,Cloudy
P7760,Maria,Male,41,India,Team E,Bowler,Tennis,M47124,Championship,2022-10-13,Team D,Ground 3,Delhi,19,9.0,3,2,95.0,7.65,4487.05,672.8,8106.89,3506.89,F48620,Regular,upi,1,Brown,Win,Sunny
P1609,Priya,Other,32,India,Team D,Defender,Cricket,M84886,League,2022-10-13,Team E,Stadium 1,Delhi,107,2.0,1,2,118.0,3.9,2365.22,1159.46,7553.82,9563.0,F77970,VVIP,Online,1,Smith,Win,Cloudy
P6090,Carlos,Female,43,Zouth Africa,Team E,Defender,Football,M65951,World Cup,2022-10-13,Team E,Ground 3,New York,83,7.0,0,3,80.0,1.3,2905.79,1523.58,9189.92,640.16,F28825,VVIP,cash,5,Smith,Lose,Cloudy
P8179,Priya,Female,38,INDIA,Team B,Defender,Basketball,M47807,Championship,2022-10-14,Team D,Arena 2,Sydney,128,9.0,3,2,75.0,3.48,951.76,1685.64,8709.5,7172.47,F32340,VIP,online,3,Lee,Win,Cloudy
P6992,Mike,Female,36,UK,Team B,Defender,Basketball,M51184,World Cup,2022-10-14,Team A,Stadium 1,New York,135,0.0,4,0,62.0,5.31,1025.85,588.33,4086.17,4021.84,F82433,VVIP,cash,5,Smith,Lose,
P6075,Carlos,Other,36,Germany,Team D,Forward,Basketball,M61455,World Cup,2022-10-15,Team B,Court 4,New York,135,0.0,3,2,,4.89,3851.96,1927.66,4163.37,4459.07,F10091,VIP,online,4,Lee,Draw,Cloudy
P3814,Amit,Female,28,Brazil,Team E,Goalkeeper,Basketball,M61173,Friendly,2022-10-15,Team B,Arena 2,Delhi,141,2.0,2,3,91.0,5.85,4303.66,3.43,4222.03,402.02,F62360,Regular,cash,4,Patel,Lose,Windy
P4174,Carlos,Male,31,South Africa,Team D,Batsman,Tennis,M87123,League,2022-10-15,Team E,Ground 3,Berlin,0,2.0,0,2,109.0,3.2,768.53,1943.79,1584.6,3562.39,F73105,Regular,Online,4,Brown,,Windy
P6121,Amit,Male,41,South Africa,Team A,Defender,Basketball,M18796,League,2022-10-15,Team D,Stadium 1,Sydney,42,6.0,4,1,89.0,2.06,1740.55,1180.7,2743.45,348.97,F41828,VIP,upi,5,Brown,Draw,Cloudy
P3084,Liu,Xemale,27,Brazil,Team E,Forward,Cricket,M55712,Friendly,2022-10-15,Team B,Ground 3,Delhi,103,7.0,1,3,79.0,4.46,1283.32,1834.67,4912.1,8993.99,F69464,VVIP,online,3,Brown,Lose,Windy
P3199,Priya,Other,29,Australia,Team D,Batsman,Cricket,M35983,World Cup,2022-10-15,Team A,Court 4,London,148,3.0,2,4,,1.21,4305.91,491.29,8222.84,6615.92,F81562,Regular,upi,3,Brown,Draw,Windy
P1598,Maria,Other,41,UK,Team A,Defender,Cricket,M21339,Friendly,2022-10-15,Team B,Stadium 1,Delhi,144,6.0,4,0,43.0,9.14,4967.33,1535.4,5422.66,8980.71,F91443,Regular,online,2,Brown,Win,Rainy
P9008,Maria,Other,17,South Africa,Team E,Goalkeeper,Football,M24903,League,2022-10-16,Team A,Arena 2,Sydney,92,2.0,2,4,92.0,2.34,4102.93,141.37,3115.87,2991.77,F43530,VVIP,cash,1,Smith,Draw,Windy
P9425,Carlos,Male,36,Australia,Team D,Forward,Tennis,M86017,League,2022-10-16,Team B,Arena 2,Berlin,54,1.0,2,0,44.0,9.3,636.58,1851.39,1152.39,9235.21,F43987,VVIP,Online,1,Rahul,Win,Sunny
P5609,David,,36,South Africa,Team A,Goalkeeper,Basketball,M66095,Friendly,2022-10-16,Team E,Stadium 1,Berlin,144,9.0,2,4,13.0,3.11,3817.85,79.97,4437.49,2492.65,F69443,VIP,upi,2,Lee,Draw,Cloudy
P4752,Liu,Other,29,Germany,Team A,Goalkeeper,Basketball,M50678,World Cup,2022-10-17,Team D,Stadium 1,Delhi,145,9.0,0,3,94.0,3.5,2048.28,329.44,5519.61,6551.31,F75886,VVIP,cash,2,Brown,Draw,Cloudy
P7099,John,Male,18,Germany,Team C,Defender,Football,M52646,Championship,2022-10-17,Team C,Court 4,Delhi,104,4.0,4,1,,3.19,1927.67,698.05,7504.67,741.32,F90283,VVIP,Online,1,Patel,Lose,Rainy
P1289,Amit,Female,39,Brazil,Team B,Defender,Basketball,M64894,League,2022-10-17,Team A,Unspecified,Delhi,28,6.0,2,0,74.0,3.8,855.54,1199.04,5176.31,7110.07,F79605,VVIP,Online,1,Rahul,Win,Windy
P3078,Maria,Other,37,Brazil,Team C,Batsman,Basketball,M73594,Championship,2022-10-18,Team B,Arena 2,Sydney,37,7.0,3,2,91.0,2.02,895.95,53.0,1874.73,1742.53,F98109,VIP,online,4,Brown,Draw,Rainy
P3481,Liu,Other,29,UK,Team E,Bowler,Cricket,M99959,World Cup,2022-10-18,Team D,Ground 3,New York,76,9.0,1,1,83.0,5.64,1095.49,699.8,6060.53,6292.67,F46565,VVIP,online,2,Brown,Lose,Cloudy
P9697,John,Male,16,Germany,Team A,Goalkeeper,Xricket,M60233,Friendly,2022-10-18,Team A,Arena 2,Delhi,64,4.0,4,1,52.0,3.07,3339.2,1386.7,1140.26,6561.0,F88947,VVIP,online,3,Rahul,Draw,Windy
P3409,Liu,Yemale,27,South Africa,Team A,Goalkeeper,Basketball,M67692,Championship,2022-10-18,Team C,Stadium 1,Delhi,73,2.0,3,2,107.0,8.99,4597.15,1309.03,8441.21,8600.87,F47455,VIP,online,4,Anderson,Draw,Cloudy
P9625,Liu,Male,42,Germany,Team D,Goalkeeper,Cricket,M65051,League,2022-10-18,Team C,Ground 3,New York,63,6.0,3,4,54.0,1.46,4916.09,1135.49,8455.27,9617.51,F69977,Regular,upi,5,Anderson,Draw,
P4522,Amit,Female,28,Australia,Team D,Goalkeeper,Tennis,M26120,Championship,2022-10-19,Team C,Stadium 1,London,135,2.0,0,4,58.0,5.1,1235.45,1942.75,5573.64,7905.06,F15091,VVIP,online,5,Smith,Lose,Windy
P5397,Priya,Female,34,USA,Team A,Batsman,Cricket,M25735,Championship,2022-10-20,Team A,Arena 2,Sydney,97,6.0,0,0,29.0,5.93,3734.49,104.0,8806.39,5946.1,F18481,Regular,upi,4,Rahul,Win,
P2843,Liu,Male,40,USA,Team E,Batsman,Cricket,M33401,Championship,2022-10-20,Team A,Court 4,New York,123,,0,4,52.0,5.07,3378.33,22.37,7093.47,9174.21,F14398,VVIP,cash,3,Brown,Win,Cloudy
P3321,Carlos,,17,USA,Team C,Defender,Basketball,M42000,League,2022-10-21,Team C,Ground 3,Sydney,50,6.0,1,0,69.0,2.34,996.42,570.68,7726.9,6642.51,F72183,VVIP,online,5,Brown,Draw,Rainy
P7292,David,Male,43,Brazil,Team B,Forward,Basketball,M34604,World Cup,2022-10-21,Team D,Stadium 1,Delhi,70,9.0,1,4,43.0,3.64,4266.3,1811.61,6502.15,610.29,F48306,VIP,online,3,Smith,Win,Sunny
P8425,David,Female,15,USA,Team A,Defender,Zootball,M92718,Championship,2022-10-22,Team C,Stadium 1,Berlin,59,3.0,2,2,59.0,8.92,1167.78,1518.5,4277.77,4647.51,F65352,VIP,online,3,Brown,Draw,Windy
P3307,John,Male,18,UK,Team C,Defender,Cricket,M82390,Championship,2022-10-22,Team C,Unspecified,Sydney,44,1.0,3,4,74.0,1.12,4253.62,708.32,1381.02,1884.7,F36968,VVIP,Online,5,Brown,Draw,Cloudy
P3809,Mike,Female,27,uk,Team C,Forward,Cricket,M49839,League,2022-10-22,Team E,Stadium 1,Sydney,77,8.0,3,4,12.0,8.83,3051.45,1669.37,7934.44,7473.62,F56361,VIP,upi,1,Anderson,Win,Rainy
P6823,Maria,Male,44,Brazil,Team D,Defender,Cricket,M15909,Championship,2022-10-22,Team C,Court 4,Berlin,51,4.0,1,4,69.0,8.62,3566.27,1011.83,1456.06,7784.67,F44202,Regular,cash,5,Anderson,Draw,Sunny
P6496,Mike,Other,15,South Africa,Team E,Defender,Basketball,M82432,World Cup,2022-10-22,Team D,Arena 2,Sydney,102,4.0,0,0,81.0,8.82,4990.77,308.78,2299.7,1881.35,F87187,Regular,cash,5,Anderson,Draw,Rainy
P8400,Amit,Other,42,Germany,Team A,Batsman,Basketball,M70153,League,2022-10-22,Team E,Arena 2,Berlin,136,0.0,3,2,15.0,8.42,4770.9,1869.99,8097.36,8268.85,F24500,VIP,upi,3,Anderson,Lose,Windy
P7746,Priya,Female,42,Germany,Team E,Batsman,Basketball,M20065,Championship,2022-10-23,Team D,Court 4,Sydney,82,2.0,3,2,68.0,8.51,3585.78,124.43,1003.47,5928.71,F21284,Regular,online,5,Patel,Draw,Cloudy
P6886,Sara,Other,43,UK,Team D,Goalkeeper,Basketball,M48844,League,2022-10-23,Team B,Stadium 1,Berlin,4,1.0,0,1,8.0,1.04,2807.87,1725.56,2800.39,2643.07,F66440,VIP,online,4,Rahul,Draw,Rainy
P9374,Carlos,Female,20,South Africa,Team B,Batsman,Basketball,M90106,Friendly,2022-10-23,Team A,Stadium 1,Berlin,1,2.0,1,3,78.0,5.49,1492.17,372.51,8464.91,5526.49,F67970,Regular,cash,3,Brown,Win,Windy
P5919,John,Male,26,South Africa,Team E,Goalkeeper,Football,M13128,Championship,2022-10-23,Team E,Court 4,Berlin,113,2.0,1,3,80.0,7.87,3521.96,88.45,8742.8,2819.51,F20183,VIP,cash,4,Smith,Draw,Windy
P5532,Liu,Female,21,Brazil,Team E,Batsman,Cricket,M47732,World Cup,2022-10-23,Team C,Ground 3,Berlin,43,2.0,2,0,44.0,3.52,930.78,1644.6,8375.1,3455.45,F60207,VVIP,Online,1,Anderson,Draw,Sunny
P9975,Maria,Female,40,Germany,Team B,Bowler,Football,M82972,World Cup,2022-10-24,Team D,Arena 2,New York,18,6.0,2,4,70.0,4.15,3647.77,1423.12,3417.8,9321.72,F41350,Regular,upi,5,Smith,,Rainy
P1732,Priya,Female,28,Germany,Team D,Goalkeeper,Tennis,M76716,World Cup,2022-10-24,Team E,Ground 3,Berlin,51,7.0,1,1,103.0,9.27,1785.8,1976.19,5988.81,284.94,F68045,,cash,2,Smith,,Sunny
P5157,Carlos,Male,29,Brazil,Team C,Forward,Tennis,M37010,Friendly,2022-10-24,Team E,Arena 2,Delhi,83,8.0,3,0,85.0,7.89,4719.63,245.97,9018.02,1054.72,F76140,VVIP,upi,2,Smith,Win,Rainy
P6624,Mike,Other,38,Germany,Team E,Defender,Basketball,M17818,League,2022-10-24,Team D,Ground 3,Sydney,100,,2,1,27.0,7.29,3686.55,367.41,5355.68,853.96,F36952,VIP,online,5,Smith,Lose,Sunny
P7844,David,Male,34,India,Team E,Forward,Basketball,M29050,Championship,2022-10-24,Team E,Ground 3,London,37,6.0,1,3,38.0,2.45,1464.6,882.11,6465.51,9735.53,F22036,VVIP,upi,3,Anderson,Win,Rainy
P8511,Mike,Male,35,USA,Team C,Defender,Cricket,M84279,League,2022-10-24,Team A,Stadium 1,Berlin,16,8.0,0,0,56.0,7.2,3768.61,1104.57,3651.87,1496.69,F68331,,upi,5,Smith,Win,Cloudy
P5043,Amit,Female,35,UK,Team D,Forward,Basketball,M26356,Championship,2022-10-25,Team C,Ground 3,Delhi,142,0.0,3,2,25.0,1.18,1114.63,1991.92,5492.64,1105.12,F57214,Regular,Online,2,Smith,Draw,Windy
P6062,Mike,Female,18,Germany,Team E,Goalkeeper,Football,M15306,Championship,2022-10-25,Team E,Court 4,New York,22,5.0,4,4,71.0,1.86,1686.67,1173.61,2989.3,9417.71,F95460,VIP,Online,5,Smith,Win,Sunny
P8249,Liu,Male,34,Germany,Team B,Goalkeeper,Basketball,M20302,Championship,2022-10-25,Team A,Arena 2,Berlin,69,3.0,3,2,37.0,1.95,2553.61,1526.12,4549.56,4024.49,F79778,Regular,upi,3,Brown,Lose,Windy
P2779,David,Female,21,India,Team E,Forward,Basketball,M24209,Friendly,2022-10-25,Team A,Arena 2,London,86,5.0,4,1,33.0,4.37,1137.34,1371.03,4969.83,1739.23,F23628,Regular,online,1,Patel,Draw,Cloudy
P5440,Priya,Other,31,UK,Team D,Forward,Cricket,M51688,World Cup,2022-10-25,Team D,Court 4,Delhi,137,,1,1,40.0,5.32,3131.25,975.31,7780.54,8475.97,F26143,VIP,Online,3,Lee,Win,Sunny
P8778,John,Female,30,Germany,Team C,Forward,Football,M21428,Friendly,2022-10-25,Team D,Ground 3,New York,71,3.0,1,3,7.0,8.91,1173.27,1554.72,3207.12,490.4,F16496,Regular,online,5,Smith,Draw,Windy
P1056,Mike,Female,19,Germany,Team C,Goalkeeper,Football,M25286,Friendly,2022-10-26,Team C,Arena 2,Berlin,55,7.0,1,2,99.0,9.34,3115.64,228.89,8452.26,7335.68,F16869,VIP,online,1,Anderson,Draw,Rainy
P7124,Amit,Male,18,UK,Team A,Batsman,Basketball,M29593,Friendly,2022-10-27,Team A,Stadium 1,Sydney,12,8.0,1,3,11.0,7.41,4596.57,1593.77,9669.2,6514.4,F63122,Regular,upi,2,Anderson,Lose,Rainy
P7296,Liu,Other,23,Germany,Team D,Bowler,Xasketball,M93267,Championship,2022-10-27,Team C,Arena 2,Sydney,33,2.0,4,2,24.0,9.08,2149.26,1013.29,1248.65,8656.97,F74703,Regular,cash,3,Anderson,Lose,Sunny
P2429,Sara,Male,19,BRAZIL,Team C,Goalkeeper,Cricket,M43943,League,2022-10-27,Team B,Ground 3,Sydney,50,7.0,4,1,,9.76,1048.32,1441.95,8324.92,4013.92,F62667,VIP,cash,4,Rahul,Win,Sunny
P1637,David,Female,19,Brazil,Team A,Goalkeeper,Zennis,M66422,World Cup,2022-10-27,Team E,Arena 2,Delhi,144,4.0,1,2,49.0,8.57,1677.67,245.01,7303.6,5655.02,F54338,VVIP,online,2,Rahul,Lose,Windy
P8109,Liu,Other,39,Australia,Team D,Forward,Cricket,M52468,World Cup,2022-10-28,Team B,Stadium 1,Sydney,24,3.0,2,2,105.0,6.18,786.61,268.31,9937.23,7691.77,F57868,VIP,upi,4,Brown,Win,Cloudy
P2218,Amit,Male,20,USA,Team A,Defender,Cricket,M65853,World Cup,2022-10-28,Team C,Ground 3,New York,60,4.0,4,4,38.0,3.2,4462.74,1678.57,3693.87,2640.99,F49454,VIP,online,4,Patel,Win,Sunny
P6077,Liu,Other,44,BRAZIL,Team A,Forward,Football,M75128,Friendly,2022-10-29,Team A,Court 4,Berlin,17,1.0,1,2,101.0,3.53,3421.65,147.95,8640.83,6111.13,F75719,Regular,Online,2,Brown,Win,Cloudy
P2138,Carlos,Other,37,UK,Team B,Forward,Cricket,M50522,Friendly,2022-10-29,Team C,Ground 3,Sydney,96,7.0,2,1,87.0,8.96,1481.99,1125.75,4078.68,9941.43,F37106,,online,3,Lee,Xose,
P2163,Maria,Other,28,South Africa,Team E,Goalkeeper,Cricket,M34307,World Cup,2022-10-29,Team E,Ground 3,Berlin,139,9.0,1,3,58.0,7.66,3303.6,1562.19,1075.23,4384.55,F89886,Regular,Online,1,Smith,Lose,Windy
P3762,Priya,Female,18,UK,Team C,Batsman,Cricket,M87478,League,2022-10-29,Team A,Ground 3,Sydney,97,8.0,0,1,101.0,6.61,2496.35,488.83,9705.75,590.94,F65260,VVIP,Online,1,Rahul,Draw,
P1898,Sara,Female,17,UK,Team B,Batsman,Football,M16501,League,2022-10-29,Team E,Stadium 1,Berlin,31,2.0,0,4,37.0,1.37,1446.29,1692.25,9845.02,3447.8,F87990,Regular,cash,4,Brown,,Rainy
P7775,Liu,Female,39,Brazil,Team B,Batsman,Cricket,M84808,League,2022-10-29,Team D,Court 4,New York,82,8.0,3,3,103.0,5.19,4534.82,1383.63,6174.77,5129.16,F46125,Regular,cash,3,Patel,Lose,Windy
