Player_ID,Player_Name,Gender,Age,Country,Team,Position,Sport_Type,Match_ID,Tournament,Match_Date,Opponent_Team,Venue,City,Score,Assists,Goals,Wickets,Minutes_Played,Rating,Match_Fee,Bonus,Sponsorship_Amount,Ticket_Sales,Fan_ID,Ticket_Type,Payment_Mode,Feedback_Score,Coach_Name,Win_Status,Weather
P4615,Priya,,38,USA,Team B,Defender,Tennis,M52385,League,2022-03-20,Team B,Ground 3,Berlin,25,1.0,3,2,115.0,4.59,2015.01,1815.32,9147.91,8744.34,F29097,VIP,Online,2,Rahul,Lose,Rainy
P2204,Priya,Female,15,UK,Team E,Bowler,Basketball,M80448,Friendly,2024-10-11,Team B,Stadium 1,New York,27,0.0,0,4,2.0,9.86,1367.05,386.83,5063.84,7389.47,F51476,,Cash,5,Lee,,Cloudy
P8716,Priya,Male,43,UK,Team E,Forward,Basketball,M97524,World Cup,2022-12-02,Team D,Ground 3,Sydney,39,5.0,4,4,108.0,2.19,1081.0,1977.43,1117.85,8241.37,F75272,VVIP,Online,5,Brown,Draw,Cloudy
P8936,Mike,Male,39,India,Team C,Forward,Tennis,M79209,World Cup,2023-11-07,Team A,Arena 2,Sydney,142,2.0,0,4,24.0,7.65,2137.84,730.17,3021.87,6749.96,F36185,VIP,Cash,1,Patel,Lose,Sunny
P1890,Sara,Female,36,Germany,Team E,Bowler,Cricket,M30004,World Cup,2022-04-16,Team E,Arena 2,Sydney,133,6.0,2,3,107.0,4.79,1160.57,435.05,9620.36,1504.48,F95677,VVIP,Credit Card,5,Smith,Lose,Sunny
P8141,Carlos,Female,30,UK,Team E,Forward,Tennis,M86336,World Cup,2024-02-13,Team B,Ground 3,Sydney,26,5.0,2,4,51.0,8.93,2760.48,1675.64,5467.52,395.56,F39893,VIP,Credit Card,1,Smith,Win,Cloudy
P3374,Mike,Other,23,Germany,Team B,Goalkeeper,Cricket,M99873,League,2025-09-25,Team A,Ground 3,New York,37,6.0,3,4,15.0,7.46,659.36,935.82,4230.01,8496.04,F24825,VVIP,UPI,1,Brown,draw,Rainy
P4541,Carlos,Female,33,USA,Team D,Defender,Football,M11356,World Cup,2025-08-15,Team E,Court 4,Delhi,84,4.0,0,1,42.0,6.06,2440.97,1341.36,3836.0,7100.89,F88769,VVIP,UPI,1,Patel,Draw,Cloudy
P8454,Maria,Other,26,Germany,Team C,Forward,Basketball,M40060,Championship,2024-07-10,Team A,Ground 3,Sydney,63,0.0,0,3,55.0,9.44,4811.02,979.21,4752.74,4044.77,F47152,Regular,Online,5,Rahul,Draw,Sunny
P3917,Priya,Male,33,South Africa,Team A,Goalkeeper,Basketball,M74573,Friendly,2024-10-08,Team D,Ground 3,London,29,2.0,1,3,67.0,9.21,2114.8,1287.06,2905.88,7988.69,F65573,VVIP,UPI,5,Patel,Win,Sunny
P7346,Maria,,36,India,Team B,Batsman,Basketball,M50245,League,2023-02-02,Team E,Ground 3,Sydney,98,2.0,4,0,7.0,1.47,1119.39,70.74,7742.14,627.47,F78322,Regular,UPI,3,Brown,Draw,Rainy
P7119,Carlos,Other,23,Brazil,Team B,Goalkeeper,Cricket,M88482,Friendly,2022-01-06,Team A,Arena 2,Delhi,130,,0,0,102.0,2.73,1873.39,700.36,5574.75,3258.95,F59468,VVIP,Cash,1,Anderson,Win,Windy
P3234,Sara,Female,21,Brazil,Team E,Bowler,Football,M44441,Friendly,2025-01-08,Team E,Court 4,Berlin,11,2.0,3,1,79.0,7.08,4060.75,1314.62,7762.9,3484.31,F52418,VVIP,Credit Card,2,Smith,Win,Sunny
P8499,Mike,Other,28,UK,Team B,Defender,Cricket,M16784,Friendly,2025-09-09,Team D,Ground 3,New York,90,4.0,1,2,43.0,9.3,1911.47,701.56,3289.44,1138.26,F56976,Regular,cash,4,Rahul,Draw,Rainy
P4181,Mike,Female,43,India,Team A,Batsman,Basketball,M98977,League,2022-07-05,Team C,Court 4,Delhi,29,3.0,1,3,37.0,4.87,2225.73,1551.51,1013.07,7442.8,F71619,VVIP,Credit Card,1,Smith,Draw,Windy
P6875,Priya,Female,33,India,Team B,Defender,Cricket,M17903,World Cup,2021-01-31,Team C,,London,37,3.0,3,0,22.0,1.34,4049.54,1921.77,9696.06,7797.52,F22574,VIP,Cash,2,Anderson,Win,Sunny
P5418,Carlos,other,33,India,Team B,Forward,Cricket,M83079,Championship,2023-05-17,Team D,Ground 3,Berlin,84,6.0,3,4,5.0,6.79,1672.52,74.82,5608.59,5873.39,F39860,VVIP,Online,1,Rahul,Draw,Windy
P4313,John,Male,16,USA,Team E,Forward,Basketball,M33385,Friendly,,Team B,Stadium 1,Delhi,59,0.0,0,3,42.0,2.75,2652.31,1710.64,1717.65,4236.79,F58970,Regular,Cash,5,Rahul,Win,Rainy
P6503,David,Female,23,Germany,Team B,Defender,Tennis,M22180,World Cup,2022-06-22,Team A,Stadium 1,Sydney,37,6.0,0,3,,5.97,784.26,338.13,1933.76,6109.82,F66611,Regular,Cash,5,Rahul,Lose,Cloudy
P3084,Liu,Xemale,27,Brazil,Team E,Forward,Cricket,M55712,Friendly,2022-10-15,Team B,Ground 3,Delhi,103,7.0,1,3,79.0,4.46,1283.32,1834.67,4912.1,8993.99,F69464,VVIP,Online,3,Brown,Lose,Windy
P1525,Maria,Male,29,Australia,Team A,Goalkeeper,Football,M23661,League,2021-08-17,Team D,,New York,142,2.0,1,0,117.0,6.02,1442.51,1893.59,7257.38,3641.74,F31844,VIP,Cash,3,Lee,Draw,Rainy
P1977,John,Male,17,Germany,Team D,Batsman,Basketball,M32174,World Cup,2022-09-29,Team E,Ground 3,New York,145,2.0,4,1,79.0,9.39,2586.12,1138.36,4569.78,3409.05,F32224,Regular,Online,1,Anderson,Win,Sunny
P5597,Carlos,Female,25,UK,Team E,Batsman,basketball,M75164,World Cup,2024-02-01,Team C,Stadium 1,Sydney,28,3.0,1,0,22.0,5.37,4194.41,958.02,8381.37,6265.01,F34892,VVIP,UPI,5,Patel,Draw,Sunny
P3236,Liu,Other,35,Germany,Team C,Forward,Basketball,M28995,Championship,2025-08-11,Team D,Ground 3,Sydney,111,5.0,3,4,15.0,1.31,2095.3,1517.0,3961.54,6868.02,F47917,VVIP,UPI,1,Smith,Lose,Cloudy
P2820,Maria,Female,28,USA,Team A,Forward,Basketball,M58333,League,2025-04-22,Team B,Arena 2,New York,20,6.0,3,4,99.0,6.23,2212.19,1836.04,1410.45,4631.71,F40536,VVIP,UPI,2,Patel,,Windy
P8627,John,Other,44,Brazil,Team A,Goalkeeper,Football,M28469,Championship,2021-03-08,Team C,Court 4,Delhi,144,0.0,4,2,75.0,3.93,1854.52,464.89,1074.62,8609.69,F15108,VIP,Online,1,Lee,Lose,Cloudy
P8513,John,Male,39,Australia,Team C,Forward,Cricket,M55649,World Cup,2023-05-22,Team B,Court 4,New York,145,3.0,2,0,100.0,8.0,1942.21,764.88,8735.0,3587.65,F29868,Regular,UPI,3,Brown,Win,Sunny
P7852,John,Male,22,Brazil,Team A,Goalkeeper,Tennis,M41205,Friendly,2024-01-25,Team D,Stadium 1,London,118,6.0,2,0,8.0,5.23,2315.77,835.07,9860.16,6445.08,F40349,Regular,Online,4,Lee,Win,Rainy
P3804,John,Other,32,India,Team C,Bowler,Basketball,M47902,Championship,2021-10-31,Team B,Arena 2,Berlin,59,1.0,3,2,81.0,7.67,4547.31,1691.64,2195.19,6711.18,F97374,VIP,Cash,2,Brown,Draw,Windy
P6629,Priya,Male,33,South Africa,Team D,Bowler,Tennis,M94554,Championship,2024-09-09,Team A,Ground 3,Delhi,139,0.0,2,2,8.0,9.18,609.69,273.83,1558.37,3018.71,F99508,VIP,Online,3,Patel,Draw,Rainy
P4602,Amit,Male,30,uk,Team B,Forward,Football,M65257,World Cup,2022-12-16,Team C,Stadium 1,Delhi,112,0.0,2,3,111.0,4.26,3310.63,1246.09,9229.67,286.63,F64609,VVIP,Cash,5,Smith,Lose,
P5835,Liu,Other,16,UK,Team E,Defender,Basketball,M74622,League,,Team D,Stadium 1,Delhi,128,9.0,4,3,84.0,9.9,4494.57,701.88,1906.81,8283.46,F42190,Regular,Cash,1,Lee,Draw,Windy
P3568,David,Other,22,USA,Team B,Defender,Football,M37124,League,2024-12-09,Team E,Ground 3,London,57,5.0,1,4,57.0,2.35,2376.32,1771.03,3055.64,4875.94,F90190,Regular,UPI,3,Rahul,Win,Sunny
P3784,David,,36,India,Team C,Batsman,Basketball,M41004,League,2021-10-14,Team A,Court 4,London,2,4.0,1,1,64.0,6.8,3429.11,679.58,8214.82,1045.01,F97736,VVIP,Cash,3,Brown,Draw,Windy
P4763,Sara,OTHER,20,UK,Team A,Goalkeeper,Cricket,M82808,League,2022-08-14,Team C,Arena 2,Berlin,148,0.0,2,4,58.0,1.31,3135.72,1955.89,9981.86,9579.84,F42538,Regular,UPI,5,Smith,Win,Windy
P2416,David,other,26,UK,Team B,Goalkeeper,Football,M46926,League,2025-02-03,Team B,Arena 2,Sydney,22,9.0,0,0,22.0,2.92,2023.84,31.26,5374.13,3034.63,F54777,VIP,UPI,4,Patel,Lose,Cloudy
P7745,Carlos,Female,29,India,Team A,Goalkeeper,Football,M52208,League,2023-10-31,Team B,Ground 3,Berlin,136,2.0,4,1,68.0,6.7,1118.38,479.11,2896.94,4797.23,F76315,VIP,Credit Card,5,Rahul,Zin,Windy
P9548,Priya,Other,39,India,Team B,Bowler,Tennis,M54742,Friendly,2023-04-13,Team C,Stadium 1,Sydney,82,6.0,2,3,18.0,1.42,1488.28,914.64,8629.46,4892.26,F25186,VVIP,Online,1,Lee,Win,Windy
P9015,Carlos,OTHER,22,USA,Team E,Defender,Tennis,M86250,Championship,2021-09-14,Team C,Ground 3,Sydney,54,8.0,0,2,34.0,1.92,758.5,512.65,4548.8,3770.92,F35751,Regular,Online,5,Patel,Lose,Sunny
P4546,Mike,Male,18,Germany,Team E,Defender,Tennis,M13442,Championship,2025-07-18,Team E,Stadium 1,Berlin,109,8.0,0,2,96.0,3.62,3941.27,1474.79,3453.78,1600.67,F28738,Regular,Credit Card,1,Patel,Win,Cloudy
P8757,Liu,Female,29,germany,Team C,Forward,Football,M51740,Championship,2025-03-11,Team A,Stadium 1,Delhi,115,5.0,4,4,54.0,6.18,2897.63,1629.1,5413.75,7072.49,F27719,VIP,UPI,5,Brown,Lose,Cloudy
P8581,Liu,Female,42,Australia,Team E,Defender,Tennis,M76369,Championship,2022-05-11,Team B,Stadium 1,New York,146,2.0,1,0,109.0,1.14,4035.35,1395.02,8702.18,2035.31,F86569,Regular,Cash,4,Brown,Lose,Cloudy
P5573,Sara,Other,34,India,Team B,Defender,Basketball,M32014,League,2023-02-05,Team A,Ground 3,Sydney,61,0.0,3,0,81.0,5.34,1805.88,1940.8,3097.01,6855.02,F86827,VVIP,UPI,1,Lee,Win,Sunny
P1237,Amit,Other,39,India,Team A,Goalkeeper,Tennis,M85399,World Cup,2024-06-08,Team D,Court 4,Delhi,86,2.0,0,2,39.0,6.63,4121.02,912.08,4814.51,8040.87,F88743,Regular,Credit Card,1,Lee,Draw,Sunny
P8014,Liu,Male,31,USA,Team A,Defender,Cricket,M31926,World Cup,2022-03-27,Team C,Stadium 1,Berlin,99,9.0,3,4,13.0,4.62,1891.42,1959.54,4998.19,329.01,F36814,Regular,Credit Card,3,Smith,Draw,Windy
P5041,Mike,female,27,India,Team B,Defender,Basketball,M50733,League,2024-06-09,Team D,Ground 3,Delhi,26,1.0,3,4,83.0,1.61,1046.0,249.22,8494.88,7344.67,F60595,Regular,Online,5,Rahul,Lose,Cloudy
P5060,Priya,Female,32,UK,Team B,Bowler,Cricket,M21453,Friendly,2021-04-12,Team B,Court 4,Sydney,33,4.0,4,3,115.0,6.5,2902.15,1691.89,7084.05,6416.53,F65308,Regular,Online,3,Patel,,Cloudy
P6362,Carlos,Female,16,Australia,Team A,Batsman,Football,M74931,Championship,2023-12-01,Team E,Court 4,Sydney,32,7.0,1,3,12.0,6.45,4753.83,76.88,8024.38,2038.16,F56079,VIP,Cash,2,Rahul,Lose,Cloudy
P8114,Amit,male,27,UK,Team B,Defender,Basketball,M67120,World Cup,2025-08-04,Team A,Arena 2,New York,91,4.0,4,3,52.0,5.55,2364.77,1063.83,7240.47,6239.91,F55939,VIP,UPI,1,Rahul,Win,Windy
P4643,David,Male,27,Germany,Team C,Batsman,Football,M93612,Friendly,2022-12-23,Team E,Arena 2,Berlin,95,0.0,0,1,79.0,7.24,2819.25,968.94,6334.08,4265.64,F72446,Regular,Credit Card,4,Anderson,Xin,Windy
P3440,David,Other,36,Germany,Team B,Bowler,Zricket,M46333,Championship,2024-11-05,Team B,Arena 2,New York,147,2.0,1,4,104.0,2.87,2530.8,1712.6,2191.68,937.46,F70346,VVIP,Credit Card,4,Lee,Draw,
P1083,John,Other,29,Australia,Team B,Batsman,Xennis,M45049,Friendly,2022-02-10,Team D,Court 4,Berlin,94,4.0,2,4,94.0,7.11,2558.46,1401.46,8496.54,5284.51,F80014,VIP,UPI,1,Brown,,Cloudy
P7844,David,Male,34,India,Team E,Forward,Basketball,M29050,Championship,2022-10-24,Team E,Ground 3,London,37,6.0,1,3,38.0,2.45,1464.6,882.11,6465.51,9735.53,F22036,VVIP,UPI,3,Anderson,Win,Rainy
P1724,Priya,Xther,43,USA,Team E,Goalkeeper,Tennis,M49813,Championship,2023-10-05,Team A,Arena 2,Delhi,40,4.0,4,2,98.0,4.53,2401.17,1791.34,7310.54,6523.22,F63563,Regular,Cash,1,Brown,Xose,Windy
P1656,Mike,Female,41,India,Team E,Goalkeeper,Football,M43155,Championship,2021-07-12,Team E,Ground 3,Berlin,136,9.0,4,3,83.0,1.61,2736.05,1771.74,8008.73,3372.39,F15215,VIP,Credit Card,2,Lee,Lose,Windy
P8711,Liu,Other,24,South Africa,Team C,Batsman,Cricket,M53137,League,2022-08-28,Team B,Court 4,London,136,4.0,3,1,64.0,8.37,3851.86,49.46,3805.3,5678.67,F44864,VIP,Cash,2,Rahul,Win,Rainy
P9261,John,Male,43,Brazil,Team A,Forward,Football,M55446,World Cup,2021-02-14,Team E,Stadium 1,London,78,6.0,2,2,55.0,5.84,1129.24,1742.04,4935.83,7404.23,F43279,VIP,Credit Card,2,Rahul,Draw,Rainy
P1550,Carlos,Female,17,Australia,Team E,Bowler,Tennis,M87003,Championship,2021-03-17,Team A,Arena 2,London,127,7.0,1,4,39.0,9.74,3072.26,1053.17,5871.62,1646.8,F23312,VIP,Cash,1,Patel,Draw,Windy
P7974,John,Female,33,Brazil,Team B,Goalkeeper,Basketball,M25267,Championship,2024-03-04,Team C,Stadium 1,Sydney,21,7.0,2,1,45.0,9.48,3479.87,1677.92,4085.4,5335.4,F68581,VVIP,Cash,5,Brown,Draw,Windy
P9701,Maria,,17,UK,Team C,Forward,Football,M11775,Friendly,2023-02-18,Team C,Ground 3,New York,15,6.0,3,1,76.0,9.99,2222.57,362.65,3326.83,5117.96,F22006,Regular,UPI,3,Smith,Draw,Cloudy
P7460,John,Other,36,USA,Team B,Bowler,Tennis,M35231,Championship,2022-08-24,Team D,Arena 2,Delhi,31,2.0,2,2,6.0,1.91,2971.24,302.19,7991.49,3827.93,F65171,Regular,Online,4,Rahul,Draw,Windy
P8852,Liu,Male,28,South Africa,Team B,Defender,Cricket,M51344,Friendly,2023-09-01,Team E,Ground 3,Delhi,141,1.0,2,3,44.0,6.46,3698.34,1444.41,7783.59,7495.95,F49125,VIP,Credit Card,5,Anderson,Draw,Cloudy
P2605,Amit,Male,22,Australia,Team C,Forward,Cricket,M80140,Championship,2022-08-23,Team D,Court 4,Delhi,37,0.0,1,3,21.0,4.67,2592.96,550.72,8486.19,5693.61,F62339,VIP,Cash,1,Anderson,Win,Cloudy
P8412,Amit,Female,41,UK,Team D,Defender,Yricket,M76933,League,2022-04-19,Team E,Stadium 1,New York,97,5.0,2,0,6.0,5.79,2000.08,1117.68,7270.25,7019.07,F11381,VIP,Cash,3,Brown,Draw,Sunny
P9114,Liu,Male,37,Brazil,Team C,Bowler,Football,M67276,League,2024-12-08,Team D,Court 4,Sydney,135,8.0,3,2,83.0,3.78,4211.16,1377.63,3805.55,6000.02,F37062,Regular,Online,1,Patel,Win,Windy
P4940,Carlos,Male,44,Australia,Team A,Forward,Basketball,M42573,Championship,2022-07-06,Team C,Ground 3,Sydney,20,2.0,0,3,51.0,1.43,4949.68,1220.82,3943.02,7831.3,F19265,Regular,Cash,4,Lee,Lose,Rainy
P2361,Maria,Male,18,South Africa,Team E,Batsman,Basketball,M18347,League,2021-08-01,Team E,Court 4,London,55,4.0,0,1,100.0,7.37,1474.86,1397.93,5750.15,6375.92,F45905,Regular,UPI,1,Brown,Win,Rainy
P1203,David,Female,41,Australia,Team C,Forward,Cricket,M59139,League,2023-07-09,Team B,Arena 2,Sydney,45,8.0,4,3,99.0,9.69,4502.28,1240.71,8520.36,6809.64,F57158,VIP,Cash,1,Rahul,Win,Cloudy
P7662,John,Other,42,UK,Team E,Bowler,Cricket,M17038,Championship,2021-08-20,Team D,Ground 3,Berlin,42,8.0,0,3,67.0,5.79,2954.43,758.26,4116.64,2332.43,F10560,Regular,cash,5,Lee,,
P4571,Carlos,Female,34,Brazil,Team C,Goalkeeper,Cricket,M60797,Friendly,2022-03-21,Team C,Stadium 1,London,119,6.0,1,1,69.0,3.97,2515.65,180.99,7893.45,8474.1,F29132,Regular,ONLINE,1,Anderson,Win,Windy
P3174,Mike,Female,25,USA,Team D,Forward,Football,M28691,Championship,2023-08-11,Team C,Arena 2,Sydney,45,3.0,4,2,109.0,9.44,4519.23,1710.69,3751.23,1638.2,F82362,VVIP,UPI,4,Anderson,Win,Cloudy
P6872,Mike,Male,40,USA,Team C,Defender,Basketball,M67065,Championship,2023-07-21,Team B,Stadium 1,Sydney,47,1.0,0,0,66.0,4.28,4596.52,1692.02,4046.73,3464.18,F41892,VVIP,Online,5,Anderson,Draw,Sunny
P5846,Sara,Other,25,UK,Team C,Defender,Cricket,M63650,League,2022-02-18,Team C,Ground 3,Sydney,83,1.0,0,3,2.0,9.23,1726.96,11.36,7771.29,8905.12,F84926,Regular,Credit Card,1,Lee,Lose,Cloudy
P4916,John,Female,41,South Africa,Team C,Forward,Cricket,M59861,Friendly,2021-09-14,Team B,Stadium 1,Berlin,30,3.0,4,3,57.0,8.7,2112.68,1681.73,7107.18,1175.0,F86286,VIP,Online,1,Patel,Draw,Rainy
P2486,Priya,Other,44,India,Team D,Forward,Tennis,M92866,World Cup,2025-04-05,Team D,Arena 2,London,70,0.0,1,3,119.0,5.76,4333.66,301.98,2874.06,8680.12,F94559,Regular,UPI,2,Rahul,DRAW,Rainy
P1260,John,Female,25,India,Team E,Defender,Tennis,M36638,Championship,2023-01-27,Team B,Ground 3,London,7,3.0,4,2,66.0,7.09,2708.71,665.73,8443.19,4806.12,F95153,VIP,Credit Card,2,Anderson,Lose,Cloudy
P8860,Sara,Other,16,Australia,Team E,Defender,Tennis,M78896,Friendly,,Team D,Arena 2,Delhi,129,5.0,1,1,99.0,7.3,1796.13,826.7,8061.49,1917.51,F40601,VVIP,Online,5,Brown,Win,Sunny
P5994,Liu,Other,44,Brazil,Team A,Batsman,Cricket,M29719,World Cup,2022-03-31,Team E,Ground 3,Sydney,144,5.0,1,1,53.0,6.77,4829.79,1359.26,8176.76,7398.22,F35834,VVIP,Cash,4,Lee,Draw,Cloudy
P3650,Priya,Other,31,South Africa,Team B,Batsman,Football,M60814,World Cup,2022-10-05,Team B,Stadium 1,New York,51,6.0,3,1,8.0,2.45,1476.67,184.83,5233.16,2910.43,F77942,VIP,UPI,1,Smith,Win,Rainy
P8524,Carlos,Male,23,Australia,Team B,Goalkeeper,Football,M25762,League,2022-11-22,Team C,Ground 3,Sydney,44,4.0,0,1,53.0,7.23,3246.52,1653.29,3957.76,6811.3,F46698,Regular,UPI,3,Brown,lose,Cloudy
P1399,Sara,Other,42,USA,Team D,Batsman,Cricket,M24928,World Cup,2024-01-25,Team C,Stadium 1,New York,36,8.0,0,1,79.0,1.03,2425.62,1885.5,8648.04,7929.87,F55934,VIP,UPI,5,Rahul,Win,Rainy
P8452,Carlos,Male,42,Germany,Team C,Bowler,Cricket,M70687,Friendly,,Team C,Stadium 1,London,43,1.0,2,1,50.0,7.39,2530.86,1905.39,6293.92,5736.36,F63725,Regular,Cash,5,Smith,Lose,Cloudy
P8598,Carlos,Male,16,Germany,Team C,Batsman,Yasketball,M96525,Championship,2025-07-13,Team B,Ground 3,London,116,1.0,4,3,15.0,5.99,976.95,183.68,9378.81,7881.39,F41026,VIP,Cash,1,Rahul,Lose,Sunny
P3271,John,Male,43,USA,Team C,Defender,Tennis,M27014,World Cup,2022-06-04,Team A,Court 4,Delhi,37,3.0,3,3,11.0,3.34,1657.12,1838.76,3284.44,9356.96,F28126,Regular,Xnline,5,Lee,Win,Sunny
P7641,Priya,Male,38,India,Team B,Defender,Cricket,M28154,World Cup,2025-07-13,Team B,Court 4,Delhi,98,3.0,0,1,101.0,8.23,1251.49,1135.66,9780.64,5548.98,F34342,VIP,UPI,3,Brown,Draw,Windy
P4030,Priya,Female,29,Germany,Team A,Bowler,Football,M18527,Championship,2025-05-04,Team C,Stadium 1,Sydney,123,3.0,2,1,19.0,4.65,3873.31,1453.86,4412.96,1608.45,F71953,VVIP,Credit Card,5,Anderson,Draw,Cloudy
P7068,Mike,Female,30,Germany,Team C,Goalkeeper,Basketball,M74972,World Cup,2025-03-16,Team A,Stadium 1,New York,5,0.0,3,2,52.0,5.37,3639.85,1861.19,4460.25,7125.06,F62690,VVIP,UPI,4,Smith,Draw,Rainy
P8607,Carlos,Male,39,USA,Team D,Batsman,Football,M82471,Championship,2023-04-10,Team E,Arena 2,New York,67,3.0,1,2,30.0,1.25,4073.47,1321.99,3149.35,4159.73,F34443,VIP,Credit Card,3,Lee,,Windy
P1022,Maria,Female,18,Germany,Team C,Bowler,Basketball,M99308,Championship,2024-12-27,Team A,Ground 3,Sydney,100,4.0,0,4,93.0,4.61,3646.68,913.48,9685.23,5359.9,F58996,VVIP,Credit Card,4,Rahul,Win,Rainy
P2158,Maria,OTHER,22,USA,Team B,Bowler,Cricket,M59919,Championship,2023-01-11,Team E,Arena 2,Delhi,133,,4,3,20.0,2.51,1079.2,1050.22,1357.43,6305.47,F66107,VVIP,Cash,2,Patel,Win,Windy
P7305,Amit,Other,23,Brazil,Team C,Batsman,Basketball,M94511,Friendly,2023-06-03,Team E,Court 4,Sydney,12,2.0,3,1,2.0,3.49,4903.66,1369.01,5260.22,7203.18,F17557,VIP,UPI,2,Anderson,Win,
P6454,Carlos,Other,40,Australia,Team D,Bowler,Basketball,M41969,World Cup,2023-08-31,Team C,,New York,29,2.0,2,3,20.0,3.27,1348.33,1889.4,4289.33,6433.95,F52725,VVIP,UPI,1,Lee,Lose,Sunny
P9698,Amit,Other,40,South Africa,Team E,Forward,Football,M25147,Friendly,2024-07-08,Team E,Stadium 1,Delhi,99,4.0,4,4,91.0,1.41,2077.02,1779.62,2433.37,2405.42,F85858,Regular,Credit Card,1,Anderson,Win,Windy
P1535,Liu,Female,19,USA,Team D,Batsman,Xennis,M24578,World Cup,2023-10-12,Team B,Ground 3,London,1,9.0,1,2,27.0,5.14,3680.95,1154.13,7419.19,7506.84,F82132,Regular,Cash,5,Anderson,Win,Cloudy
P5859,Amit,Male,30,Brazil,Team C,Forward,Basketball,M40627,League,2024-03-08,Team D,Ground 3,Sydney,57,5.0,4,4,4.0,5.7,1132.02,422.02,9084.89,8092.69,F30386,VIP,Online,2,Patel,Win,Windy
P7977,Carlos,,27,UK,Team D,Goalkeeper,Football,M96783,Championship,2022-03-08,Team B,Ground 3,Delhi,35,2.0,2,0,70.0,6.14,1267.28,693.46,3192.12,472.97,F81043,VIP,UPI,5,Rahul,Draw,Rainy
P5420,Sara,Other,44,South Africa,Team C,Bowler,Tennis,M16294,World Cup,2024-08-06,Team B,Ground 3,Delhi,71,0.0,1,2,68.0,5.16,4444.59,723.61,5478.9,3150.62,F17466,Regular,Online,5,Rahul,Draw,Rainy
P9887,Liu,Other,21,India,Team B,Bowler,Football,M18590,Friendly,2023-12-03,Team C,Arena 2,Berlin,136,9.0,2,3,72.0,8.83,1994.07,578.35,6203.93,9780.2,F40915,VVIP,CASH,4,Brown,Lose,Sunny
P4393,Priya,Other,40,India,Team B,Batsman,Football,M25237,Championship,2023-07-07,Team E,Stadium 1,New York,125,7.0,0,2,46.0,1.34,3495.13,1493.49,4514.4,1859.5,F82441,VIP,UPI,3,Patel,Win,Cloudy
P2326,Amit,Female,34,UK,Team D,Bowler,Football,M27999,Friendly,2023-02-18,Team D,Court 4,Delhi,76,0.0,2,4,84.0,6.52,4364.37,1671.98,9293.84,1909.92,F41241,Regular,Online,4,Anderson,,Windy
P6500,Mike,Female,31,South Africa,Team B,Defender,Football,M66902,Championship,2021-12-30,Team E,Ground 3,Berlin,49,,4,1,19.0,8.8,4879.4,639.66,5153.65,5954.11,F43134,VIP,Credit Card,4,Smith,WIN,Cloudy
P1898,Sara,Female,17,UK,Team B,Batsman,Football,M16501,League,2022-10-29,Team E,Stadium 1,Berlin,31,2.0,0,4,37.0,1.37,1446.29,1692.25,9845.02,3447.8,F87990,Regular,Cash,4,Brown,,Rainy
P9433,Mike,,19,UK,Team B,Goalkeeper,Cricket,M34610,Friendly,2025-08-10,Team C,,New York,97,5.0,0,4,103.0,5.47,1053.18,1468.87,3656.85,6605.5,F69968,Regular,Cash,3,Rahul,Win,Rainy
P6963,Liu,OTHER,33,India,Team E,Defender,Football,M33816,League,2021-03-23,Team C,Arena 2,Delhi,42,3.0,3,1,115.0,6.3,3833.32,882.23,1659.23,2700.19,F29243,VVIP,Credit Card,4,Lee,Win,Cloudy
P1844,Priya,Female,26,South Africa,Team E,Forward,Football,M33006,Friendly,2023-08-29,Team B,Stadium 1,Delhi,124,3.0,4,3,36.0,2.72,1346.91,1397.33,6174.71,4317.41,F61446,,Cash,1,Patel,Draw,Rainy
P2818,Mike,Male,43,Brazil,Team E,Forward,Tennis,M14632,Friendly,2021-03-15,Team B,Stadium 1,Sydney,94,8.0,4,3,57.0,3.27,3110.86,1538.68,8410.06,9984.48,F98913,VIP,UPI,5,Smith,Draw,Windy
P7274,Carlos,,41,Australia,Team D,Bowler,Tennis,M62197,Championship,2023-06-13,Team A,Arena 2,Delhi,77,5.0,1,2,16.0,8.07,2896.9,1122.06,4495.52,3797.06,F58686,VVIP,UPI,4,Patel,Draw,Sunny
P6989,Priya,Male,21,USA,Team A,Batsman,Tennis,M36531,World Cup,2021-06-04,Team E,Ground 3,London,53,1.0,2,4,,6.11,3019.65,886.23,2665.89,953.04,F60391,Regular,Online,2,Brown,Draw,Windy
P8624,Liu,Other,42,Brazil,Team C,Bowler,Basketball,M80546,Championship,2025-05-21,Team A,Ground 3,Berlin,46,6.0,2,2,91.0,3.84,3424.07,203.43,7644.16,7450.12,F78912,Regular,Cash,3,Rahul,Lose,Windy
P1669,Priya,Other,23,India,Team B,Batsman,Cricket,M69829,Championship,2022-04-06,Team C,Stadium 1,Berlin,13,2.0,4,1,94.0,7.88,4329.01,2.74,3437.97,5926.91,F85298,VIP,Credit Card,5,Lee,Draw,Cloudy
P6989,Mike,Male,42,USA,Team B,Forward,Football,M96320,Championship,2025-09-01,Team E,Court 4,Delhi,54,8.0,2,0,96.0,7.72,1723.18,1874.5,7927.64,4501.33,F11776,VIP,Online,4,Rahul,Win,Cloudy
P7003,John,Other,20,Brazil,Team A,Batsman,tennis,M92297,Friendly,2024-09-15,Team E,Court 4,New York,62,5.0,4,3,31.0,4.11,2998.6,534.97,3360.89,9096.34,F92891,VIP,Online,3,Brown,Draw,Rainy
